Hora;G solar;;;1
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,116923042;;;
7;3,843281732;;;
8;8,302593344;;;
9;9,556383512;;;
10;10,01364448;;;
11;10,08406455;;;
12;10,0594436;;;
13;10,01114065;;;
14;9,880420146;;;
15;9,866231806;;;
16;9,607920568;;;
17;9,121656966;;;
18;7,06549534;;;
19;1,879865942;;;
20;0,084228309;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,067217951;;;
7;1,363452119;;;
8;1,187558441;;;
9;1,918049268;;;
10;1,338831177;;;
11;1,516394071;;;
12;1,558437459;;;
13;1,785763868;;;
14;1,832293275;;;
15;1,869329014;;;
16;2,159876993;;;
17;2,227271606;;;
18;1,86943334;;;
19;0,8136644;;;
20;0,104393486;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,121482089;;;
7;3,286806715;;;
8;7,188391397;;;
9;8,525746711;;;
10;10,07780498;;;
11;10,44555422;;;
12;10,35145215;;;
13;10,32975234;;;
14;10,25943659;;;
15;10,13831408;;;
16;9,962733379;;;
17;9,395721433;;;
18;7,41978652;;;
19;2,141932917;;;
20;0,085527168;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,129640384;;;
7;4,432306469;;;
8;8,887862344;;;
9;10,03085827;;;
10;10,43199184;;;
11;10,47476551;;;
12;10,34331472;;;
13;10,31775484;;;
14;10,26966054;;;
15;10,16835997;;;
16;9,92621927;;;
17;9,510375735;;;
18;7,532145649;;;
19;2,292684023;;;
20;0,084429658;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,129609087;;;
7;3,42211757;;;
8;8,548594111;;;
9;9,907753564;;;
10;10,46328965;;;
11;10,46433291;;;
12;10,34592287;;;
13;10,32537064;;;
14;10,26913891;;;
15;10,15020725;;;
16;9,895025789;;;
17;9,459047331;;;
18;7,563547783;;;
19;2,351106597;;;
20;0,091834719;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,129901199;;;
7;4,338621699;;;
8;8,832152247;;;
9;9,945623911;;;
10;10,36292801;;;
11;10,43094858;;;
12;10,32286682;;;
13;10,29730694;;;
14;10,25192512;;;
15;10,14905966;;;
16;9,903684849;;;
17;9,482729338;;;
18;7,569285714;;;
19;2,458979707;;;
20;0,090316776;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,130913162;;;
7;4,327667466;;;
8;8,902780965;;;
9;9,995804729;;;
10;10,38379322;;;
11;10,43720814;;;
12;10,3416455;;;
13;10,29772425;;;
14;10,24357904;;;
15;10,14540825;;;
16;9,909840085;;;
17;9,559513293;;;
18;7,727443968;;;
19;2,568626359;;;
20;0,080781377;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,129400435;;;
7;4,351766778;;;
8;8,778737322;;;
9;9,888557575;;;
10;10,29647233;;;
11;10,38535811;;;
12;10,28541377;;;
13;10,26089716;;;
14;10,21760186;;;
15;9,900450742;;;
16;8,227791584;;;
17;7,141966316;;;
18;4,867658972;;;
19;0,950352358;;;
20;0,126667093;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,131789501;;;
7;4,319530036;;;
8;8,840185351;;;
9;9,942181152;;;
10;10,37273466;;;
11;10,45181378;;;
12;10,35301704;;;
13;10,3307956;;;
14;10,26068851;;;
15;10,15114618;;;
16;9,937903785;;;
17;9,495978743;;;
18;7,693120706;;;
19;2,743372451;;;
20;0,097560132;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,140093852;;;
7;4,448372677;;;
8;8,898086294;;;
9;9,85903331;;;
10;10,3368465;;;
11;10,40820551;;;
12;10,28916951;;;
13;10,26423559;;;
14;10,21947973;;;
15;10,14248712;;;
16;9,940198958;;;
17;9,471879432;;;
18;7,902920342;;;
19;2,892558667;;;
20;0,089675171;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,130266341;;;
7;4,24410232;;;
8;8,749213057;;;
9;9,885323469;;;
10;10,24660449;;;
11;10,33131723;;;
12;10,27414656;;;
13;10,20664763;;;
14;10,1428001;;;
15;10,05527056;;;
16;9,841610864;;;
17;9,443815731;;;
18;7,776059896;;;
19;2,926568951;;;
20;0,096256056;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,110308772;;;
7;3,897948569;;;
8;8,408692911;;;
9;9,703065903;;;
10;10,27706769;;;
11;10,30846983;;;
12;10,22260951;;;
13;10,22010568;;;
14;10,1612658;;;
15;10,02887608;;;
16;9,83910704;;;
17;9,274911897;;;
18;7,648051863;;;
19;2,879830892;;;
20;0,133625639;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,118832208;;;
7;3,786006745;;;
8;8,329509458;;;
9;9,629724708;;;
10;10,1788969;;;
11;10,21405477;;;
12;10,16011822;;;
13;10,14363471;;;
14;10,08416887;;;
15;9,949170996;;;
16;9,788300265;;;
17;9,212316282;;;
18;7,607364713;;;
19;2,975810835;;;
20;0,112781299;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,12813809;;;
7;2,192635365;;;
8;1,936932278;;;
9;6,707135444;;;
10;10,06966755;;;
11;8,9903105;;;
12;8,034162482;;;
13;9,262810078;;;
14;8,814625474;;;
15;7,483738374;;;
16;6,466976934;;;
17;8,156432583;;;
18;7,553949789;;;
19;2,946182244;;;
20;0,120814403;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,066161128;;;
7;1,037954921;;;
8;1,552073572;;;
9;5,185331718;;;
10;10,1708638;;;
11;10,31243421;;;
12;10,13904436;;;
13;9,875725474;;;
14;9,830552306;;;
15;8,977791377;;;
16;8,4864158;;;
17;5,432793049;;;
18;1,33351055;;;
19;1,171492233;;;
20;0,16534075;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,094035999;;;
7;3,310801701;;;
8;7,938495517;;;
9;9,355868892;;;
10;9,901806981;;;
11;9,756793806;;;
12;9,729043083;;;
13;9,828361459;;;
14;8,943781093;;;
15;8,106147439;;;
16;3,816261292;;;
17;2,516150369;;;
18;2,364460328;;;
19;1,940479363;;;
20;0,174250193;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,439259161;;;
8;0,616696865;;;
9;1,68571521;;;
10;4,621971183;;;
11;7,539448471;;;
12;8,68640879;;;
13;8,226539672;;;
14;8,055966621;;;
15;8,680775184;;;
16;9,482312034;;;
17;8,801376069;;;
18;6,96023038;;;
19;2,865746878;;;
20;0,155283721;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,071250152;;;
7;2,353714748;;;
8;7,348636171;;;
9;9,586429407;;;
10;10,14373903;;;
11;9,033918779;;;
12;8,465133291;;;
13;8,383446013;;;
14;9,451744509;;;
15;9,233494465;;;
16;8,022060663;;;
17;8,4050415;;;
18;7,503560319;;;
19;3,069078301;;;
20;0,152143508;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,088980359;;;
7;3,768584298;;;
8;8,367901435;;;
9;9,67166377;;;
10;10,24921264;;;
11;10,29699396;;;
12;10,21342882;;;
13;10,19298092;;;
14;10,15886631;;;
15;10,03231884;;;
16;9,851834815;;;
17;9,182061734;;;
18;6,716211808;;;
19;3,25676082;;;
20;0,14288979;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,088148881;;;
7;3,7000421;;;
8;8,361537548;;;
9;9,701292361;;;
10;10,28447484;;;
11;10,34769641;;;
12;8,983946613;;;
13;8,188982303;;;
14;7,763645099;;;
15;8,214020549;;;
16;8,202753338;;;
17;8,520426084;;;
18;6,248518238;;;
19;3,00742162;;;
20;0,143223633;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,104174402;;;
7;2,621936958;;;
8;6,422116744;;;
9;6,514966906;;;
10;6,960543359;;;
11;8,127429948;;;
12;7,884245984;;;
13;9,096827372;;;
14;8,621935306;;;
15;7,795255884;;;
16;9,413456858;;;
17;9,357955412;;;
18;7,997126743;;;
19;3,640680592;;;
20;0,142618542;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,095035442;;;
7;3,79007546;;;
8;8,544003766;;;
9;9,76587017;;;
10;10,36042419;;;
11;10,37795096;;;
12;10,28937816;;;
13;10,27206004;;;
14;10,24201415;;;
15;10,12381276;;;
16;9,886262403;;;
17;9,462907394;;;
18;8,107399351;;;
19;3,607817894;;;
20;0,15872648;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,076131566;;;
7;3,730818277;;;
8;8,392626703;;;
9;9,589454862;;;
10;10,07926555;;;
11;10,20925578;;;
12;10,10837251;;;
13;10,09658367;;;
14;10,03190153;;;
15;9,75616785;;;
16;9,645477937;;;
17;9,347731462;;;
18;8,002030066;;;
19;3,362234431;;;
20;0,159362869;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;0,417569781;;;
8;0,570365677;;;
9;0,740250176;;;
10;1,093456366;;;
11;1,276965844;;;
12;3,648505044;;;
13;1,84554268;;;
14;1,491981782;;;
15;0,741762903;;;
16;0,859390497;;;
17;0,357425827;;;
18;0,300390789;;;
19;0,401034106;;;
20;0,147125426;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;1,659007748;;;
8;4,340186589;;;
9;5,691834569;;;
10;6,311739809;;;
11;7,103261361;;;
12;4,120163003;;;
13;5,114911651;;;
14;2,825268381;;;
15;2,080902193;;;
16;0,968651142;;;
17;2,041362629;;;
18;0,734522677;;;
19;1,522549307;;;
20;0,21320553;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,054367071;;;
7;3,154729968;;;
8;8,159562364;;;
9;9,292230017;;;
10;10,2341897;;;
11;10,35729441;;;
12;10,26423559;;;
13;10,26256637;;;
14;10,229808;;;
15;10,1380011;;;
16;9,910153063;;;
17;9,531553918;;;
18;8,201084122;;;
19;4,02366143;;;
20;0,158955997;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,067724975;;;
7;3,696912319;;;
8;8,497057054;;;
9;9,729251735;;;
10;10,20852549;;;
11;10,32453603;;;
12;10,18755596;;;
13;10,19381552;;;
14;10,1656475;;;
15;10,07603144;;;
16;9,852878075;;;
17;9,491805702;;;
18;8,223409891;;;
19;3,243094111;;;
20;0,217065593;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,062793484;;;
7;2,017889273;;;
8;2,335979324;;;
9;4,498136191;;;
10;8,035101416;;;
11;10,33340375;;;
12;10,26872161;;;
13;10,23304211;;;
14;10,19986643;;;
15;10,09595771;;;
16;9,874577888;;;
17;9,501299371;;;
18;8,238954469;;;
19;4,103575165;;;
20;0,159748875;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,057236037;;;
7;3,652260781;;;
8;8,609833487;;;
9;9,824710048;;;
10;10,27946719;;;
11;10,36240638;;;
12;10,2221922;;;
13;10,17816662;;;
14;10,14739044;;;
15;10,06799834;;;
16;9,880002841;;;
17;9,464889588;;;
18;8,334308455;;;
19;4,164397237;;;
20;0,164850418;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,047817483;;;
7;3,491703028;;;
8;8,478591348;;;
9;9,714541766;;;
10;10,18140073;;;
11;10,26997352;;;
12;10,13069828;;;
13;10,10399082;;;
14;10,07154542;;;
15;9,984015888;;;
16;9,767643713;;;
17;9,350756917;;;
18;8,261280238;;;
19;4,154799243;;;
20;0,157380674;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;0,039230408;;;
7;3,283050978;;;
8;8,274320991;;;
9;9,538543762;;;
10;10,14123521;;;
11;10,20070104;;;
12;10,10837251;;;
13;10,09011546;;;
14;10,06121715;;;
15;9,9572041;;;
16;9,722366218;;;
17;9,328431147;;;
18;8,125760731;;;
19;4,069877859;;;
20;0,181479986;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
0;-0,01;;;
1;-0,01;;;
2;-0,01;;;
3;-0,01;;;
4;-0,01;;;
5;-0,01;;;
6;-0,01;;;
7;3,299430164;;;
8;8,355486638;;;
9;9,593940881;;;
10;10,07018918;;;
11;10,22866042;;;
12;10,14697314;;;
13;10,10399082;;;
14;10,07039784;;;
15;9,980677456;;;
16;9,757628414;;;
17;9,43964269;;;
18;8,276929142;;;
19;4,205918995;;;
20;0,176117629;;;
21;-0,01;;;
22;-0,01;;;
23;-0,01;;;
